,url,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,likes
155,http://www.huffingtonpost.ca/2015/09/28/bill-c-24-trudeau-audio-conservatives_n_8206798.html,13,7012,0.00114090131204,0.885540619521,0.00114090131204,311,50,9,0,5.09426697091,1,0,0,0,0,0,0,0,0.322122310057,0.0579669495159,0.0,0.0,1,0,0,0,0,0,13505
156,http://www.huffingtonpost.ca/2015/09/28/bob-rae-thomas-mulcair-munk-debate_n_8211366.html,11,546,0.025641025641,0.88266583229,0.025641025641,307,46,9,0,4.84981684982,1,0,0,0,0,0,0,0,0.42828030303,0.148246392496,0.0,0.0,1,0,0,0,0,0,1944
157,http://www.huffingtonpost.ca/2015/09/28/cacao-70-hot-chocolate-toronto_n_8208312.html,10,284,0.0105633802817,0.881829733164,0.0105633802817,301,47,6,0,4.53521126761,1,0,0,0,0,0,0,0,0.571568627451,0.215196078431,0.675,0.125,0,0,1,0,0,0,252
158,http://www.huffingtonpost.ca/2015/09/28/cj-fowler-kamloops_n_8211138.html,13,464,0.0280172413793,0.890489913545,0.0280172413793,283,46,8,0,4.82974137931,1,0,0,0,0,0,0,0,0.247619047619,0.0164682539683,0.0,0.0,0,0,0,0,0,1,255
159,http://www.huffingtonpost.ca/2015/09/28/conservatives-promise-700m-for-light-rail-transit-in-surrey-b-c_n_8209522.html,8,6603,0.000302892624565,0.885020966181,0.000302892624565,280,47,8,0,5.08693018325,1,0,0,0,0,0,0,0,0.307543744532,0.0674476627922,0.7,0.4,0,0,0,0,0,1,0
160,http://www.huffingtonpost.ca/2015/09/28/daniel-radcliffe-shaves-head_n_8207572.html,10,151,0.0198675496689,0.877152698048,0.0198675496689,299,49,6,0,4.75496688742,1,0,0,0,0,0,0,0,0.375108225108,0.228246753247,0.0,0.0,0,0,0,1,0,0,7
161,http://www.huffingtonpost.ca/2015/09/28/david-beckham-kevin-hart-hm_n_8209132.html,11,157,0.0191082802548,0.883351007423,0.0191082802548,290,48,6,0,5.00636942675,1,0,0,0,0,0,0,0,0.555,0.23,1.0,0.5,0,0,0,1,0,0,46
162,http://www.huffingtonpost.ca/2015/09/28/divers-scour-rossland-b-c-reservoir-for-clues-in-2014-homicide_n_8209236.html,10,1460,0.0260273972603,0.896587987848,0.0260273972603,275,45,8,0,4.79246575342,1,0,0,0,0,0,0,0,0.431879393008,0.00476818880045,0.0,0.0,0,0,0,0,0,1,4
163,http://www.huffingtonpost.ca/2015/09/28/donation-bin-stuck-pitt-meadows_n_8209476.html,10,1281,0.016393442623,0.883633046651,0.016393442623,288,47,6,0,4.92505854801,1,0,0,0,0,0,0,0,0.438050455292,-0.0273492312285,0.0,-0.2,0,0,0,0,0,1,59
164,http://www.huffingtonpost.ca/2015/09/28/ed-holder-missing-london-west-election_n_8210724.html,10,783,0.0102171136654,0.880432822362,0.0102171136654,298,46,7,0,6.0779054917,1,0,0,0,0,0,0,0,0.366170634921,-0.0570932539683,0.0,0.0,1,0,0,0,0,0,501
