,url,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,abs_title_subjectivity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,PERSON,ORGANIZATION,LOCATION,O,likes
51,http://www.huffingtonpost.ca/2013/07/24/justin-trudeau-marijuana-legal_n_3645624.html,2013/07/24,14,3080,0.250974025974,0.888657925594,0.180519480519,298,48,1,5.08409090909,0,0,1,0,0,0,0,0,0.359412227433,0.0656392546497,0.2,0.2,0.2,0.2,1,0,0,0,0,0,0,0,0,0,2553
52,http://www.huffingtonpost.ca/2013/09/03/ikea-food_n_3720803.html,2013/09/03,10,480,0.295833333333,0.880306193459,0.225,318,49,1,4.91875,0,1,0,0,0,0,0,0,0.442283950617,0.201388888889,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,11
53,http://www.huffingtonpost.ca/2013/10/15/home-prices-canada_n_4100807.html,2013/10/15,13,1328,0.320030120482,0.890667323319,0.213102409639,287,50,2,5.09864457831,0,1,0,0,0,0,0,0,0.467276304461,0.116448397541,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,30
54,http://www.huffingtonpost.ca/2013/11/08/trudeau-china-dictatorship-answer_n_4241777.html,2013/11/08,11,722,0.257617728532,0.894603903559,0.142659279778,314,52,0,5.0,0,0,0,0,1,0,0,1,0.383298319328,0.150455182073,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,359
55,http://www.huffingtonpost.ca/2013/11/27/out-for-a-rip-video_n_4350768.html,2013/11/27,10,4285,0.308984830805,0.891478599222,0.218203033839,281,47,0,4.98436406068,0,0,1,0,0,0,0,0,0.451909494715,0.142355271627,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,173261
56,http://www.huffingtonpost.ca/2013/12/03/fifty-shades-of-grey-movie-vancouver_n_4380270.html,2013/12/03,11,5765,0.175888985256,0.877410753962,0.102168256722,311,48,1,4.8395490026,0,1,0,0,0,0,0,0,0.46617378912,0.0976427498643,0.325,0.15,0.15,0.325,0,0,0,0,0,0,0,0,0,0,55
57,http://www.huffingtonpost.ca/2014/01/29/fifty-shades-of-grey-movie-jamie-dornan-seawall_n_4690860.html,2014/01/29,10,2463,0.256191636216,0.882255274991,0.168493706862,324,50,0,4.86317498985,0,0,1,0,0,0,0,0,0.390352323102,0.147027361777,0.1,-0.05,0.05,0.1,0,0,0,0,0,0,0,0,0,0,1254
58,http://www.huffingtonpost.ca/2014/02/13/star-wars-clone-wars-lost-missions-netflix_n_4780945.html,2014/02/13,13,516,0.220930232558,0.887283236994,0.153100775194,293,51,1,5.03488372093,0,0,0,1,0,0,0,0,0.486113636364,0.174075757576,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,23
59,http://www.huffingtonpost.ca/2014/02/20/trailer-park-boys-3-trailer-movie-video_n_4824889.html,2014/02/20,13,796,0.405778894472,0.85790624241,0.0565326633166,299,48,0,4.16834170854,0,0,0,1,0,0,0,0,0.257528619529,0.00289562289562,0.288888888889,-0.155555555556,0.155555555556,0.288888888889,0,0,0,0,0,0,0,0,0,0,492
60,http://www.huffingtonpost.ca/2014/02/23/fifty-shades-of-grey-movie-wraps-up-filming-vancouver_n_4843909.html,2014/02/23,11,2630,0.257034220532,0.883040184876,0.164258555133,311,59,0,4.9174904943,0,0,0,0,0,0,1,1,0.37864827757,0.139264674591,0.1,-0.05,0.05,0.1,0,0,0,0,0,0,0,0,0,0,17
61,http://www.huffingtonpost.ca/2014/03/05/peter-mackay-pot-laws-police-chiefs_n_4905022.html,2014/03/05,10,1370,0.372262773723,0.881054490414,0.121167883212,288,47,2,4.71605839416,0,0,1,0,0,0,0,0,0.350887533875,-0.00264905149051,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,608
